StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,18+,ukres,informed_consent,qage,qgender,attentioncheck,primertimer_First Click,primertimer_Last Click,primertimer_Page Submit,primertimer_Click Count,v1timecont_First Click,v1timecont_Last Click,v1timecont_Page Submit,v1timecont_Click Count,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,contordinary,contordinarythumb_1,contordinarythumb_2,contordinarythumb_3,contordinarythumb_4,contordinarythumb_5,contfewwords,contaltered,contalteredthumb_1,contalteredthumb_2,contalteredthumb_3,contalteredthumb_4,contalteredthumb_5,contalteredwords,contfamiliar_1,contseenbefore,contfamvideothumb_1,contfamvideothumb_2,contfamvideothumb_3,contfamvideothumb_4,contfamvideothumb_5,contawaredf,contdfslider_1,continternet_1,contproficient_1,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50_First Click,Q50_Last Click,Q50_Page Submit,Q50_Click Count,treatordinary,treatordinarythumb_1,treatordinarythumb_2,treatordinarythumb_3,treatordinarythumb_4,treatordinarythumb_5,treatfewwords,treataltered,treatalteredthumb_1,treatalteredthumb_2,treatalteredthumb_3,treatalteredthumb_4,treatalteredthumb_5,treatalteredwords,treatfamiliar_1,treatseenbefore,treatseenthumb_1,treatseenthumb_2,treatseenthumb_3,treatseenthumb_4,treatseenthumb_5,treatawaredf,treatdfslider_1,treatinternet_1,treatproficient_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,exp2dfobv,exp2dfthumb_1,exp2dfthumb_2,exp2dfthumb_3,exp2dfthumb_4,exp2dfthumb_5,exp2confident_1,exp2dfwords,exp2familiar_1,exp2seenbefore,exp2seenbeforethumb_1,exp2seenbeforethumb_2,exp2seenbeforethumb_3,exp2seenbeforethumb_4,exp2seenbeforethumb_5,exp2awaredf,exp2dfslider_1,exp2internet_1,exp2proficient_1,rid,gender,age,education,gc,Create New Field or Choose From Dropdown...
2021-08-26 05:48:54,2021-08-26 05:58:03,0,100,548,1,2021-08-26 05:58:03,R_Q4yRL0N2qyCKw7f,anonymous,EN,1,1,1,58,2,3,76.724,80.325,80.374,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.144,22.517,26.567,4,5.715,15.073,28.776,3,3.735,15.546,26.364,4,14.945,14.945,28.001,1,6.913,29.234,30.319,3,1,,,1,,,3,"Didnt seem plausible ",8,2,,,,,,2,1,6,7,61271d27-55ac-af51-de59-d12a9c75c59c,,,,1,
2021-08-26 05:58:06,2021-08-26 06:04:57,0,100,411,1,2021-08-26 06:04:57,R_2t9xP9BpIQFHD1S,anonymous,EN,1,1,1,48,2,3,10.977,79.062,82.593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.357,25.039,26.063,5,0.988,21.019,26.125,5,1.141,19.672,26.218,5,1.132,30.316,31.305,5,1.531,18.348,26.239,5,2,,,,1,,2,Not sure,10,2,,,,,,2,1,7,6,61271f56-f442-8884-07b2-e63ea8eed616,,,,1,
2021-08-26 05:59:55,2021-08-26 06:06:25,0,100,390,1,2021-08-26 06:06:25,R_2SBLsAV2p89dpRh,anonymous,EN,1,1,1,57,1,3,4.289,75.944,77.872,4,3.843,23.313,30.369,4,2.941,18.088,27.356,2,3.114,19.018,26.499,2,3.001,18.659,26.632,2,3.246,17.307,26.63,2,2,,,,,,,2,,,,,,,10,2,,,,,,2,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61271fc1-98e1-2e59-023b-8f17276f45ee,,,,1,
2021-08-26 06:05:26,2021-08-26 06:11:37,0,100,371,1,2021-08-26 06:11:39,R_1OvGZHUnziOyNG5,anonymous,EN,1,1,1,58,2,3,5.616,69.398,71.151,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.451,20.033,43.775,2,4.773,4.773,28.718,1,2.811,13.267,26.801,2,2.661,16.488,35.131,2,3.105,10.566,32.025,2,2,,,,,,,2,,,,,,,0,2,,,,,,2,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272118-93a1-1d41-5f2e-c4e5ec021f62,,,,1,
2021-08-26 06:04:30,2021-08-26 06:13:22,0,100,532,1,2021-08-26 06:13:23,R_Uyj8sTZnINyoPwB,anonymous,EN,1,1,1,59,2,3,10.553,10.553,80.65,1,7.586,7.586,30.551,1,0,0,26.763,0,0,0,26.448,0,0,0,26.847,0,0,0,26.353,0,2,,,,,,,2,,,,,,,7,2,,,,,,2,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612720d3-9c41-6e87-1004-8577e8cf2043,,,,1,
2021-08-26 06:08:30,2021-08-26 06:13:58,0,100,328,1,2021-08-26 06:13:58,R_UoULLmdXYpeSyhX,anonymous,EN,1,1,1,61,1,3,8.552,22.971,69.578,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.431,27.406,32.07,8,2.76,16.127,26.001,4,1.432,4.113,26.797,3,1.263,1.263,26.14,1,1.569,24.435,26.358,3,2,,,,,,,2,,,,,,,7,2,,,,,,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612721cf-03a8-3519-9cd7-0dfc2451da4d,,,,1,
2021-08-26 06:11:30,2021-08-26 06:15:53,0,100,263,1,2021-08-26 06:15:54,R_xAyuKVU1gUopfgt,anonymous,EN,1,1,1,58,2,3,3.54,46.305,46.829,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.713,23.218,27.021,2,1.872,24.362,25.79,3,2.824,24.607,25.848,5,2.381,2.381,27.001,1,4.297,15.478,26.339,2,3,,,1,1,1,7,They didnt seem real,8,2,,,,,,2,8,7,7,612720da-2196-17ec-7e3f-a929e0a1fd1e,,,,1,
2021-08-26 04:58:21,2021-08-26 06:16:10,0,100,4669,1,2021-08-26 06:16:11,R_2uEsREN2cIsTA9i,anonymous,EN,1,1,1,60,1,3,9.725,80.554,81.12,3,10.058,27.007,28.132,3,7.641,25.109,26.311,3,5.341,24.239,26.366,4,2.795,25.546,26.192,3,4.289,201.182,201.711,2,1,,1,,,,"The age difference ",2,,,,,,,0,2,,,,,,2,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127115e-5e67-8b29-dfc1-8ac0e5c91779,,,,1,
2021-08-26 06:11:48,2021-08-26 06:18:55,0,100,427,1,2021-08-26 06:18:55,R_3puaPcYwkWc1C3a,anonymous,EN,1,1,1,58,2,3,5.488,70.491,72.162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.878,25.049,26.401,8,1.542,22.759,25.976,5,1.647,1.647,26.114,1,5.177,26.301,26.949,2,1.771,1.771,28.944,1,2,,,,,,,2,,,,,,,6,2,,,,,,2,0,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272282-901a-4fe9-7499-b9abd9bee8ed,,,,1,
2021-08-26 06:19:20,2021-08-26 06:24:54,0,100,333,1,2021-08-26 06:24:55,R_2YEYs4Y22HRaYBN,anonymous,EN,1,1,1,50,2,3,4.194,71.692,72.992,4,1.053,18.017,26.589,4,1.169,17.412,26.318,4,1.022,16.922,29.584,4,2.563,21.361,29.733,5,1.001,16.874,26.164,4,2,,,,,,,2,,,,,,,10,2,,,,,,2,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127244c-aeb2-eb37-34ac-0c8a4ca4cda3,,,,1,
2021-08-26 06:17:21,2021-08-26 06:25:30,0,100,488,1,2021-08-26 06:25:30,R_5BEWswxwyNIDQ2Z,anonymous,EN,1,1,1,77,1,3,0,0,77.553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.979,0,0,0,27.179,0,0,0,37.39,0,0,0,35.674,0,0,0,36.719,0,2,,,,1,,2,Looks differant in actions.,8,2,,,,,,1,2,2,4,612723e2-457f-ae82-6df2-8b963dd7aeac,,,,1,
2021-08-26 06:19:29,2021-08-26 06:28:16,0,100,526,1,2021-08-26 06:28:17,R_31zvtku7l4Zibge,anonymous,EN,1,1,1,58,1,3,4.552,69.137,69.863,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.069,135.111,136.08,3,3.947,23.404,26.569,2,1.889,18.745,26.739,2,4.362,25.863,26.875,2,4.134,23.873,26.545,4,1,,,,1,,8,It seemed the least genuine.,7,2,,,,,,1,5,4,4,61272458-bbac-5e97-5b4e-e7a2dedd453c,,,,1,
2021-08-26 06:27:41,2021-08-26 06:32:22,0,100,280,1,2021-08-26 06:32:23,R_32590WOUp5MmZqf,anonymous,EN,1,1,1,45,2,3,2.769,63.849,65.032,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076,17.261,26.177,3,1.54,15.118,26.251,2,1.27,15.37,26.092,2,1.467,19.201,25.914,2,1.906,21.446,26.202,2,2,,,,,,,2,,,,,,,3,2,,,,,,2,0,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272646-8db1-1b07-3cb9-7415e8f4bccc,,,,1,
2021-08-26 06:30:32,2021-08-26 06:35:43,0,100,310,1,2021-08-26 06:35:43,R_3g1IspmvhWKOq53,anonymous,EN,1,1,1,59,2,3,6.19,14.832,71.615,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,16.437,26.016,3,5.292,5.292,26.096,1,2.598,2.598,26.501,1,3.832,34.064,35.155,2,4.435,22.491,25.99,2,1,,,1,,,5,"Dont really know i have no ",4,2,,,,,,2,5,5,5,612726ef-86d1-825f-2054-b24794180c7e,,,,1,
2021-08-26 06:25:32,2021-08-26 06:36:20,0,100,648,1,2021-08-26 06:36:20,R_2X5HTD0YZ4OhR3f,anonymous,EN,1,1,1,74,1,3,0,0,295.142,0,0,0,27.851,0,0,0,27.128,0,0,0,28.757,0,0,0,27.361,0,0,0,26.875,0,1,,,,,1,difference in quality,1,,,,,1,thr quality,8,2,,,,,,2,4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612725c3-0cc5-a80e-b4c9-bfede390d99e,,,,1,
2021-08-26 06:25:47,2021-08-26 06:36:45,0,100,658,1,2021-08-26 06:36:45,R_2pQdh2XZupUC6YJ,anonymous,EN,1,1,1,57,2,3,4.943,50.378,52.752,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.682,2.405,26.376,2,2.389,18.042,34.838,3,3.588,15.03,40.74,2,1.522,25.249,26.519,4,2.524,26.116,26.901,2,2,,,,,,,2,,,,,,,0,2,,,,,,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612725ca-05e2-30d2-bc21-f5f9594295b9,,,,1,
2021-08-26 06:30:06,2021-08-26 06:38:55,0,100,528,1,2021-08-26 06:38:55,R_7a3ipHTPxGItgMV,anonymous,EN,1,1,1,61,2,3,5.801,81.886,84.874,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731,26.503,27.788,7,4.651,23.711,26.59,5,0.994,25.231,26.843,8,0.957,25.013,26.09,6,0.972,25.107,27.479,6,2,,,,,,,2,,,,,,,7,1,,,1,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612726d2-259e-4b42-e2c5-f7c231a28c74,,,,1,
2021-08-26 06:35:20,2021-08-26 06:40:11,0,100,290,1,2021-08-26 06:40:11,R_26nZDjobUsHZnFc,anonymous,EN,1,1,1,33,2,3,1.558,78.982,79.893,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383,20.051,26.448,5,2.306,20.474,31.918,6,8.144,30.881,32.159,4,7.301,24.953,25.897,5,1.845,21.655,25.85,4,1,,1,,1,,10,Gigi uvi. I iviviiviviv,9,1,,1,,1,,1,10,9,9,6127280f-04bc-fd32-f856-c249a1891e8f,,,,1,
2021-08-26 06:34:10,2021-08-26 06:41:33,0,100,443,1,2021-08-26 06:41:33,R_27g6p6SOykwwqKe,anonymous,EN,1,1,1,67,2,3,7.901,73.759,76.031,2,1.696,23.444,35.183,4,2.067,17.739,28.639,3,2.724,20.59,33.191,3,1.801,22.38,34.456,3,1.804,26.506,26.567,3,2,,,,,,,2,,,,,,,6,2,,,,,,1,3,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272777-bc5f-1376-cc96-d98f4419b7ec,,,,1,
2021-08-26 06:36:33,2021-08-26 06:42:47,0,100,374,1,2021-08-26 06:42:48,R_1EaEKynlKuxFdHl,anonymous,EN,1,1,1,58,1,3,1.426,3.331,64.335,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,20.083,28.711,3,1.899,14.283,27.741,4,1.849,16.18,26.876,2,1.96,17.383,25.961,4,1.369,17.442,25.929,6,2,,,,,,,1,,,,1,1,just seemed altered,9,2,,,,,,1,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272763-be28-800d-5f6c-c82e8e9e9d31,,,,1,
2021-08-26 06:42:25,2021-08-26 06:47:00,0,100,274,1,2021-08-26 06:47:00,R_2BlmxqKn3ErnCyq,anonymous,EN,1,1,1,43,2,3,2.515,68.967,69.701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,25.486,26.269,5,0.901,19.637,27.323,5,1.091,22.252,26.161,3,1.072,1.072,26.883,1,1.023,15.345,26.064,2,2,,,,,,,2,,,,,,,7,2,,,,,,2,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612729b2-a81e-70e5-b32b-285e40df1fdf,,,,1,
2021-08-26 06:40:19,2021-08-26 06:47:08,0,100,409,1,2021-08-26 06:47:09,R_1KdqO8kw0sanKnG,anonymous,EN,1,1,1,43,2,3,18.362,73.932,74.801,5,1.802,20.226,26.846,5,1.48,25.5,26.236,4,1.369,10.075,26.33,2,1.233,21.818,26.492,4,1.484,22.182,26.157,2,2,,,,,,,2,,,,,,,10,2,,,,,,2,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272943-449d-8420-3e3f-e2505f0b8b80,,,,1,
2021-08-26 06:42:23,2021-08-26 06:49:00,0,100,396,1,2021-08-26 06:49:00,R_1JOv1wtfVYGJdCS,anonymous,EN,1,1,1,55,2,3,4.201,69.56,71.388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.501,21.314,26.484,3,1.801,23.976,26.448,3,1.151,24.991,26.094,5,1.4,20.586,26.181,3,0.894,24.054,26.034,4,3,,,,1,,6,"Background noise ",8,2,,,,,,2,1,6,8,612729bd-ef4c-59ff-b9b9-b097c49d2b1c,,,,1,
2021-08-26 06:41:40,2021-08-26 06:49:00,0,100,440,1,2021-08-26 06:49:00,R_Yc9AhpSmXpJrlzb,anonymous,EN,1,1,1,62,2,3,10.058,79.104,83.263,4,4.13,21.495,28.52,4,2.385,22.598,26.259,5,2.067,23.65,26.141,6,2.6,21.719,26.058,4,3.475,21.911,26.532,4,2,,,,,,,2,,,,,,,8,2,,,,,,1,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612728e8-6907-1e0c-b2aa-89afeafa606e,,,,1,
2021-08-26 06:42:33,2021-08-26 06:49:24,0,100,410,1,2021-08-26 06:49:24,R_28HgyNVBs5IEgs1,anonymous,EN,1,1,1,79,1,3,0,0,74.564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.712,0,0,0,25.92,0,0,0,26.128,0,0,0,34.25,0,0,0,26.298,0,3,1,,,1,,3,Didn't feel right,7,2,,,,,,2,0,5,6,61272999-76ff-4bf4-b715-5af4e03030b6,,,,1,
2021-08-26 06:44:04,2021-08-26 06:50:27,0,100,382,1,2021-08-26 06:50:27,R_3G6w0kb9IkpVs5Z,anonymous,EN,1,1,1,71,1,3,0,0,75.667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.514,0,0,0,29.615,0,0,0,26.804,0,0,0,30.52,0,0,0,28.3,0,2,,,,,,,2,,,,,,,7,2,,,,,,2,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272a22-753a-d31d-a99d-f43df918aea5,,,,1,
2021-08-26 06:45:14,2021-08-26 06:51:22,0,100,368,1,2021-08-26 06:51:23,R_1KjOf41rDrVswgC,anonymous,EN,1,1,1,59,2,3,1.202,67.431,68.544,3,5.383,21.179,32.355,4,1.092,25.754,26.724,3,0.86,17.501,27.198,2,1.072,25.421,26.248,3,1.6,23.852,26.325,5,1,1,,1,,,"Very clear ",1,,,1,,1,"The movements were different ",10,2,,,,,,2,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272a6a-d019-2644-9473-e4b539436e2a,,,,1,
2021-08-26 06:44:15,2021-08-26 06:53:35,0,100,560,1,2021-08-26 06:53:36,R_3hztjyiouhU1kpX,anonymous,EN,1,1,1,61,2,3,7.382,79.736,82.838,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.138,40.151,42.339,4,4.217,5.106,26.755,3,5.101,23.491,26.139,3,5.655,24.971,26.606,4,1.571,24.548,26.246,4,2,1,,,1,,1,"Didn’t feel professional ",7,2,,,,,,2,0,6,2,61272a27-1662-8665-2f33-6df80db81f93,,,,1,
2021-08-26 06:48:18,2021-08-26 06:54:12,0,100,354,1,2021-08-26 06:54:12,R_1hWP32gEdFy7bga,anonymous,EN,1,1,1,45,1,3,11.222,74.362,75.401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,15.601,29.822,3,11.918,36.261,36.893,3,3.755,26.601,28.684,3,5.534,18.315,29.494,2,26.313,26.313,36.401,1,2,,,,,1,7,No deebfake,7,1,,,1,1,,1,8,7,7,61272b1e-947a-93f2-3831-2d358ebef688,,,,1,
2021-08-26 06:48:34,2021-08-26 06:54:22,0,100,347,1,2021-08-26 06:54:22,R_1CIx3QwRZiAS4Ws,anonymous,EN,1,1,1,59,2,3,4.736,68.037,70.138,2,7.581,16.358,28.584,2,2.158,22.345,26.04,3,3.949,27.96,29.355,2,1.728,1.728,27.385,1,3.522,20.074,26.9,3,2,,,,,,,2,,,,,,,8,2,,,,,,2,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272b21-5e5f-714a-8fe0-0b754a9306e5,,,,1,
2021-08-26 06:53:15,2021-08-26 06:55:21,0,100,125,1,2021-08-26 06:55:21,R_32Rz9B6fZ6aw0O7,anonymous,EN,1,1,1,78,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272c42-feaf-d18a-fc42-db6c3771fc6e,,,,2,
2021-08-26 06:51:04,2021-08-26 06:56:35,0,100,331,1,2021-08-26 06:56:36,R_3FKZu3LuMMQHKJJ,anonymous,EN,1,1,1,50,2,3,1.912,68.246,69.633,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.919,19.477,26.029,4,1.786,7.613,25.926,6,1.029,18.084,26.051,4,1.321,21.505,25.91,7,2.092,20.058,25.859,7,2,,,,,,,2,,,,,,,8,1,1,,,,,2,0,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272a97-6922-ed59-4e7e-261309b90b42,,,,1,
2021-08-26 06:49:56,2021-08-26 06:57:59,0,100,483,1,2021-08-26 06:58:00,R_UoSbKhECheGKiit,anonymous,EN,1,1,1,77,2,3,0,0,143.378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.657,0,0,0,26.666,0,0,0,26.311,0,0,0,26.482,0,0,0,27.145,0,1,,,,1,,He was in a different setting and the sound was distorted,2,,,,,,,10,2,,,,,,2,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272b86-2c2f-2ddc-2ed1-3c456a038e0a,,,,1,
2021-08-26 06:52:28,2021-08-26 06:58:41,0,100,372,1,2021-08-26 06:58:41,R_1kNSMdijzczZfui,anonymous,EN,1,1,1,50,2,3,1.688,99.811,101.015,10,1.694,22.484,26.163,16,1.454,13.8,26.246,4,1.201,21.187,27.293,5,1.712,18.976,26.288,5,1.366,1.366,26.218,1,2,,,,,,,2,,,,,,,10,1,1,1,1,1,1,2,7,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272c1f-4722-f137-1ad1-d1d5f7de49ed,,,,1,
2021-08-26 06:59:41,2021-08-26 07:04:26,0,100,285,1,2021-08-26 07:04:27,R_3LXArEQGJkddSYa,anonymous,EN,1,1,1,67,2,3,0.828,69.249,70.071,5,0.837,21.664,26.129,5,1.682,24.557,26.187,5,1.317,18.112,25.808,5,1.095,21.972,26.12,5,1.062,22.021,26.056,6,2,,,,,,,2,,,,,,,10,1,,,1,,,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272dc4-6f20-acba-b09d-18736fe69303,,,,1,
2021-08-26 06:59:56,2021-08-26 07:06:02,0,100,366,1,2021-08-26 07:06:03,R_2Pb8etscufGF4Y2,anonymous,EN,1,1,1,55,1,3,3.647,78.067,80.272,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.288,19.234,26.242,6,1.164,16.989,25.999,5,0.804,18.148,25.849,5,0.966,16.866,25.907,4,0.796,20.745,25.909,8,1,,,,1,,10,"The over emphasis on the laughter ",6,2,,,,,,1,6,6,6,61272dad-829c-31f5-4e9c-c274a709a7fa,,,,1,
2021-08-26 06:58:13,2021-08-26 07:06:23,0,100,490,1,2021-08-26 07:06:24,R_293XyOn0qXI5BQ9,anonymous,EN,1,1,1,51,1,3,4.79,75.033,77.802,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.932,25.683,27.498,4,4.747,22.165,28.218,3,4.916,34.5,35.972,2,5.349,21.975,41.415,3,4.912,4.912,73.171,1,2,,,,1,,6,words spoken,3,2,,,,,,2,3,3,4,61272d78-9ae1-ac78-40a6-399871ee37b2,,,,1,
2021-08-26 06:13:35,2021-08-26 07:08:18,0,100,3282,1,2021-08-26 07:08:18,R_3NLfYg7YY96ZgKg,anonymous,EN,1,1,1,67,2,3,7.654,79.845,81.478,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.669,31.878,32.955,4,4.941,4.941,31.311,1,2.54,20.611,27.274,3,1.455,31.02,31.851,3,2.748,28.218,29.581,2,2,,,,,,,2,,,,,,,7,2,,,,,,2,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612722d0-a287-43df-8998-378094136846,,,,1,
2021-08-26 07:03:57,2021-08-26 07:10:25,0,100,387,1,2021-08-26 07:10:25,R_sAy3MLqtTr49c1H,anonymous,EN,1,1,1,53,1,3,0,0,68.761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.278,0,0,0,26.524,0,0,0,26.673,0,0,0,26.156,0,0,0,27.027,0,2,,1,,,,1,the blue screen background,10,2,,,,,,1,6,7,10,61272ec5-8c30-6bee-3e5f-aa03c30d2b37,,,,1,
